centoides final : [92, 162, 114, 66, 36, 143, 16, 124, 112, 149, 74, 28, 122, 113, 106]
centoides final : [65, 162, 64, 96, 36, 56, 16, 124, 112, 18, 1, 7, 175, 21, 106]
centoides final : [40, 171, 114, 96, 36, 143, 16, 124, 112, 18, 74, 28, 122, 21, 42]
centoides final : [40, 171, 52, 59, 36, 143, 16, 124, 112, 149, 1, 28, 13, 113, 106]
centoides final : [40, 171, 114, 59, 36, 143, 16, 124, 112, 27, 1, 28, 13, 113, 106]
centoides final : [33, 171, 114, 59, 36, 143, 16, 124, 112, 149, 1, 28, 122, 113, 106]
centoides final : [65, 162, 64, 96, 36, 56, 16, 124, 112, 18, 74, 28, 122, 21, 106]
centoides final : [40, 171, 114, 59, 36, 143, 16, 124, 112, 27, 74, 28, 13, 113, 106]
centoides final : [40, 171, 114, 59, 36, 143, 16, 124, 112, 149, 1, 28, 13, 113, 106]
centoides final : [40, 171, 114, 59, 36, 143, 16, 124, 112, 27, 1, 7, 122, 113, 106]
centoides final : [65, 171, 114, 59, 36, 143, 16, 124, 112, 149, 74, 28, 122, 113, 106]
centoides final : [33, 171, 52, 59, 36, 143, 16, 124, 112, 149, 74, 28, 122, 113, 106]
centoides final : [33, 171, 64, 66, 36, 56, 16, 124, 112, 18, 74, 28, 13, 21, 106]
centoides final : [40, 171, 52, 59, 36, 143, 16, 124, 112, 27, 1, 28, 13, 113, 106]
centoides final : [40, 171, 52, 59, 36, 143, 16, 124, 112, 27, 1, 50, 13, 113, 106]
centoides final : [33, 171, 114, 66, 36, 143, 16, 124, 112, 27, 1, 7, 122, 113, 106]
centoides final : [33, 171, 114, 59, 36, 140, 16, 124, 112, 27, 1, 28, 13, 113, 106]
centoides final : [65, 171, 64, 96, 36, 143, 16, 124, 112, 149, 1, 28, 122, 113, 106]
centoides final : [33, 171, 4, 59, 36, 143, 16, 124, 112, 27, 74, 28, 29, 113, 106]
centoides final : [33, 171, 114, 66, 36, 143, 16, 124, 112, 27, 74, 7, 122, 113, 106]
centoides final : [40, 171, 64, 59, 36, 143, 16, 124, 112, 18, 1, 28, 122, 21, 106]
centoides final : [40, 171, 64, 59, 36, 143, 16, 124, 112, 149, 74, 28, 13, 113, 106]
centoides final : [40, 171, 114, 59, 36, 143, 16, 124, 112, 27, 1, 28, 13, 113, 106]
centoides final : [40, 171, 52, 59, 36, 143, 16, 124, 112, 149, 74, 28, 122, 113, 106]
centoides final : [40, 171, 114, 59, 36, 143, 16, 124, 112, 27, 1, 28, 13, 113, 106]
centoides final : [65, 162, 52, 96, 36, 143, 16, 124, 112, 149, 1, 7, 122, 21, 106]
centoides final : [40, 171, 114, 59, 36, 143, 16, 124, 112, 27, 1, 28, 13, 113, 106]
centoides final : [65, 162, 114, 96, 36, 143, 16, 124, 112, 149, 1, 28, 122, 113, 106]
centoides final : [33, 162, 114, 59, 36, 143, 16, 124, 112, 18, 1, 28, 122, 113, 42]
centoides final : [33, 171, 114, 59, 36, 143, 16, 124, 112, 27, 1, 7, 122, 113, 106]
centoides final : [40, 171, 52, 59, 36, 143, 16, 124, 112, 27, 74, 50, 122, 113, 106]
centoides final : [33, 171, 4, 59, 36, 143, 16, 124, 112, 149, 74, 28, 29, 113, 106]
centoides final : [65, 162, 64, 96, 36, 56, 16, 124, 112, 18, 1, 28, 175, 21, 42]
centoides final : [40, 171, 114, 59, 36, 143, 16, 124, 112, 27, 1, 28, 13, 113, 106]
centoides final : [40, 171, 114, 59, 36, 143, 16, 124, 112, 149, 74, 28, 122, 113, 106]
centoides final : [40, 171, 114, 59, 36, 143, 16, 124, 112, 27, 1, 28, 29, 113, 106]
centoides final : [33, 171, 4, 66, 36, 143, 16, 124, 112, 27, 74, 28, 29, 113, 106]
centoides final : [65, 171, 52, 59, 155, 143, 16, 124, 112, 27, 74, 28, 122, 113, 106]
centoides final : [92, 171, 64, 96, 36, 143, 16, 124, 112, 149, 1, 7, 122, 113, 106]
centoides final : [33, 171, 64, 66, 36, 143, 16, 124, 112, 27, 1, 28, 13, 21, 106]
centoides final : [40, 171, 114, 59, 36, 143, 16, 124, 112, 27, 1, 28, 13, 113, 106]
centoides final : [65, 162, 64, 96, 36, 56, 16, 124, 112, 18, 74, 28, 175, 113, 106]
centoides final : [40, 171, 4, 59, 36, 143, 16, 124, 112, 149, 1, 28, 29, 113, 106]
centoides final : [40, 171, 114, 66, 36, 140, 16, 124, 112, 27, 74, 7, 122, 113, 106]
centoides final : [40, 171, 114, 59, 36, 143, 16, 124, 112, 27, 1, 28, 13, 113, 106]
centoides final : [65, 171, 64, 96, 36, 143, 16, 124, 112, 18, 1, 28, 122, 113, 106]
centoides final : [33, 162, 64, 96, 36, 143, 16, 124, 112, 18, 1, 28, 175, 113, 42]
centoides final : [33, 171, 114, 59, 36, 143, 16, 124, 112, 27, 74, 28, 29, 113, 106]
