,0,1
0,-7.844499213713567,-35.31897214794907
1,-8.755946453531266,-35.11351319427367
2,-8.365560270844975,-36.67947384333488
3,-7.932092959728165,-38.93572567409112
4,-8.775352673227934,-36.63604845294893
5,-8.357052137100755,-35.22477499989121
6,-8.44077,-40.76662
7,-8.719884057873303,-38.42545863623816
8,-7.737851266258232,-37.992220530794135
9,-8.493360936179162,-35.771403765915856
10,-9.163351185254642,-36.68341263814158
11,-8.186869464020788,-35.564577719951636
12,-7.594205636087567,-37.513102055740596
13,-9.392778,-40.507778
14,-8.162778,-40.615833
15,-7.5221638231613515,-39.592294963162004
16,-8.27822617640553,-36.31468336547797
17,-8.259987453455562,-40.166374481507475
18,-8.706433950138075,-39.69928490121886
19,-8.979789719690654,-38.170902157633996
20,-7.882499904661184,-40.081487024790306
21,-7.720184992774633,-40.39120133512787
22,-8.573457325404357,-38.95043575175768
23,-8.89777799999999,-35.14777783098891
24,-8.084321262184977,-37.64040930965357
25,-8.624401,-41.019873
26,-8.723013769228162,-35.82129570488376
27,-7.727102284210738,-39.63973671727265
28,-8.99694444,-40.27194444
