,0,1
0,-8.540168,-37.6902777778
1,-8.885553566240667,-35.10035249816607
2,-8.324193953502421,-39.444401612654744
3,-7.806202284209172,-37.79114246094013
4,-8.021570035739172,-34.97441903510384
5,-8.532167869422512,-37.68717686542298
6,-8.701933583939011,-38.392009162258766
7,-7.919669250396612,-39.23068922777526
8,-7.931764723963522,-35.460116324770276
9,-7.476246765936668,-37.27479719567944
10,-7.507126649574432,-39.76391503210898
11,-7.891488952793928,-35.215251075375384
12,-7.723161452726802,-37.816097184358235
13,-9.116361262512545,-40.50376156856282
14,-8.624373107254645,-40.75732427497271
15,-8.084319,-37.640408
16,-8.125789530213089,-35.11761668030386
17,-8.190096277199489,-36.35289900229222
18,-7.822038072194056,-38.13654608894411
19,-7.836499601991545,-35.896093386686076
20,-8.343143265204146,-35.334665290282025
21,-9.00163403047555,-36.387557281500705
22,-8.995001179125701,-37.78600401032827
23,-7.5133931953206945,-35.317224713033134
24,-7.681862165145784,-35.10649049157516
25,-8.615606469386233,-36.20812527716071
