,0,1
0,-8.945398513612037,-40.170284557752986
1,-8.35998120261469,-37.69860502438767
2,-8.612343289710887,-38.46129748115294
3,-7.716649858243167,-39.720801766851594
4,-8.01728372312699,-35.549654648793485
5,-9.392778,-40.507778
6,-7.815323073645885,-37.457156682809924
7,-8.625127796293825,-39.467251247234856
8,-7.605545150842965,-35.19678905670679
9,-8.416730504658059,-37.043760848392914
10,-7.466073460366032,-37.233575528260715
11,-9.007310799959939,-37.29797263786827
12,-7.847876929822794,-37.99033133422491
13,-7.892788776170198,-36.022497360165666
14,-8.193942495305567,-39.163700015340254
15,-8.169571310478327,-36.70198598746593
16,-8.227042675308128,-40.49551504107043
17,-7.592312995692901,-37.64306463526963
18,-9.170627812114876,-38.280364302411414
19,-8.802658482889335,-36.029602941090815
