,0,1
0,-8.869576915516351,-36.20302437654153
1,-8.597712614521566,-38.927354811130364
2,-8.99694444,-40.27194444
3,-8.914152566647383,-36.655616415639315
4,-8.233944683853402,-38.10226292784767
5,-8.979167,-38.219444
6,-8.942442075884184,-37.4269389418977
7,-9.122213105605848,-36.33712003242822
8,-8.862120059525527,-36.41445367810742
9,-8.431608688982225,-40.770753153276374
10,-8.89524277053794,-35.21028341698499
11,-7.913181247432463,-36.45932673594711
12,-9.10976200000176,-37.12533900051516
13,-8.665886531090383,-35.70450613315969
14,-8.451642307796803,-36.76480737472317
15,-7.946703453495324,-35.427557762993736
16,-9.392778,-40.507778
17,-8.065468353517517,-39.721516133564094
18,-9.176364823079965,-38.26357058351506
19,-8.808959546142965,-39.8188056825556
