,0,1
0,-7.590833061728006,-37.53944258580335
1,-8.666468554563712,-35.722799804563415
2,-9.10281656377833,-37.81631659026975
3,-8.16395056607948,-40.6161038830212
4,-8.227699157522249,-39.148637148298
5,-8.576747902615185,-37.16127526372596
6,-8.878547055490479,-35.102196961665804
7,-7.943560088725545,-35.94053688996203
8,-7.377666059054842,-37.20370890783535
9,-7.718564841938911,-37.817307975674545
10,-7.690966925949012,-39.73475148112133
11,-8.33756208890309,-36.175133433570366
12,-8.539273304653628,-37.89438111247489
13,-8.43153959853171,-35.57303608355524
14,-7.583861505526212,-35.44139174464502
15,-8.614732330480265,-39.624438170495395
16,-7.839061065383097,-38.10159265152307
17,-8.889625639107447,-36.621079047176394
