,0,1
0,-8.162355076511767,-40.58793070592157
1,-8.652965129980407,-39.79247359100872
2,-8.57290699999973,-38.960561999998625
3,-8.589150071832305,-36.80084980574994
4,-9.392778,-40.507778
5,-7.7567036046658115,-40.26444385440464
6,-8.44077,-40.76662
7,-7.86139812342552,-37.973917940793136
8,-8.725764,-38.4227777778
9,-8.624401,-41.019873
10,-8.568526186587308,-37.17101174371576
11,-8.747130541786023,-37.34499799999977
12,-8.995130096579388,-38.16875371313501
13,-8.808222841778917,-35.95368631969295
14,-8.99694444,-40.27194444
15,-7.8619429300412405,-39.1736304571964
16,-8.610200744690374,-35.13190745542595
17,-8.235015030602938,-38.73842476203789
18,-8.08504545475003,-39.55488583521434
19,-8.896752922910634,-35.15499446527815
20,-7.9340302493802275,-35.627351281913455
21,-7.583956382745852,-40.49528610072541
22,-8.078361091889173,-37.26157573074245
23,-9.044558644262958,-36.63723805926856
24,-8.949915511258164,-37.43430751298584
