,0,1
0,-7.509550056879573,-39.7244415069201
1,-7.64418,-40.1488888889
2,-8.540168,-37.6902777778
3,-8.312210476485344,-38.96515966379004
4,-8.523785831279525,-36.914768425473326
5,-8.935156513276954,-40.083623020571586
6,-7.777406473004611,-40.26318442974199
7,-8.08307029147952,-37.55215700541036
8,-8.618879831352638,-37.159743386284106
9,-8.142219767412257,-36.37957259696075
10,-8.789022076688424,-37.34557048349048
11,-8.122751261017127,-38.728519193521585
12,-8.721524093609437,-38.448925501118296
13,-9.392778,-40.507778
14,-7.745893482038485,-35.755303833745245
15,-8.37317548919507,-35.462796112065064
16,-7.746595555855505,-35.21306386316268
17,-8.792615546714549,-35.18997728258069
18,-8.104571127387986,-39.53995410594057
19,-8.962311437104635,-38.16830492411039
20,-7.727248946393047,-39.40060844467616
21,-9.002456026530618,-36.34187998375922
22,-9.182881934772231,-37.705954789634276
23,-7.837869632218647,-38.1015810871022
24,-7.576758,-40.497963
25,-8.233536000026298,-38.00307800241312
26,-7.482322406094505,-37.304532560033316
