,0,1
0,-8.434789966533316,-37.99832403949581
1,-9.17182431296646,-40.27532641331155
2,-7.5911567137116736,-35.47722023770469
3,-7.749001999997661,-37.633384
4,-8.476025191785329,-36.48503714369968
5,-8.806100168555115,-39.77491546262332
6,-7.566884208924543,-39.517726252019045
7,-9.106578002065874,-38.19779717642259
8,-8.213110295895529,-39.47066567749179
9,-8.612223432825635,-40.907905898198116
10,-8.4412481701375,-35.57185514732287
11,-8.65051530221718,-38.444047030750916
12,-7.572856453807505,-37.57198294181858
13,-8.41634097347161,-38.804913565456424
14,-8.176468811663318,-36.709950130540186
15,-8.990126282248134,-37.59715573970634
16,-8.82031916316366,-36.08264829788977
17,-8.682846243647306,-35.59194876180426
18,-7.5888528141331255,-37.64622905709445
19,-7.941410361628566,-38.151807443262975
20,-8.00060023070736,-35.28202594819145
