,0,1
0,-8.276709836475991,-35.984652326571045
1,-8.80034547217371,-35.614478165571114
2,-7.871875025955932,-38.76519255711985
3,-8.096797656660867,-38.770205049698745
4,-7.478344609442409,-37.301280918567265
5,-7.839278628261045,-38.1043731411086
6,-7.915456265971685,-36.05220832483931
7,-8.24,-40.335833
8,-9.12678274527846,-36.48751226970583
9,-8.986901933019515,-38.21545064013948
10,-8.162778,-40.615833
11,-8.717924204438292,-36.13565282066081
12,-8.886111993408502,-36.27675079919376
13,-8.46548062036093,-37.463199432199204
14,-8.609736,-39.601944
15,-8.62440099901964,-41.019873
16,-8.253882457420367,-38.424127481933176
17,-9.107409568007933,-37.424250455071494
18,-8.184709893641205,-36.57024477530976
19,-9.111101695692488,-40.50489535927632
20,-8.362507950582932,-36.56893799550925
21,-7.582366732871837,-40.14169877863754
22,-7.779600861636518,-40.164370971829975
23,-7.833351016406732,-37.504932406618586
24,-7.726972171635341,-39.48608999011894
25,-8.901299081948439,-35.154322590573884
26,-8.44077,-40.76662
27,-8.196629390639428,-39.53951365934063
28,-8.595703001650165,-38.574481992829284
29,-7.8825,-40.081667
