,0,1
0,-8.924603724286518,-40.20720539891318
1,-8.087624411141345,-36.56528887051513
2,-8.54636881280674,-37.68428702728216
3,-8.184933507739876,-39.38263483744441
4,-9.18031703459019,-38.27334098472291
5,-9.392778,-40.507778
6,-7.864256681979088,-38.95789155903751
7,-8.396553495041912,-36.99515158842197
8,-8.703038807859754,-38.53564889845324
9,-7.522126621373104,-39.66106130092222
10,-8.808889000001411,-39.825000000133244
11,-8.572907,-38.960562
12,-8.012972861366553,-36.12333976237441
13,-8.879673043487312,-36.19845173223558
14,-7.802638069606146,-37.409217890594235
15,-8.575494292037712,-39.398124500026384
