5000
Brazil,  PE, Sao Joaquim do Monte, -8.431944, -35.803889, 0.5461, 5671, 0.537, 21171, 151
Brazil,  PE, Sao Caitano, -8.325833, -36.142778, 0.5075, 6864, 0.591, 36763, 149
5000
Brazil,  PE, Buenos Aires, -7.711058, -35.329417, 0.45, 5392, 0.593, 13012, 28
Brazil,  PE, Carpina, -7.845544, -35.251138, 0.5, 12816, 0.68, 81054, 43
Brazil,  PE, Vertente do Lerio, -7.770833, -35.85, 0.4512, 8622, 0.563, 7746, 179
Brazil,  PE, Alianca, -7.597655, -35.230966, 0.49, 6113, 0.604, 38255, 7
Brazil,  PE, Abreu e Lima, -7.905354, -34.897523, 0.45, 13294, 0.679, 98602, 0
Brazil,  PE, Tracunhaem, -7.801987, -35.237526, 0.4542, 6290, 0.605, 13596, 172
Brazil,  PE, Vicencia, -7.656944, -35.326944, 0.5108, 9127, 0.605, 32157, 181
Brazil,  PE, Bom Jardim, -7.796212, -35.578712, 0.48, 5575, 0.602, 38924, 23
Brazil,  PE, Condado, -7.584605, -35.10097, 0.53, 6524, 0.602, 25823, 50
Brazil,  PE, Timbauba, -7.511406, -35.316993, 0.5154, 10654, 0.618, 53581, 170
Brazil,  PE, Igarassu, -7.828638, -34.9063888889, 0.48, 17517, 0.58, 112463, 73
Brazil,  PE, Itambe, -7.4119, -35.1127777778, 0.5, 7440, 0.575, 36278, 82
Brazil,  PE, Sao Vicente Ferrer, -7.589359, -35.481163, 0.5566, 9203, 0.549, 17763, 156
Brazil,  PE, Goiana, -7.56341, -35.0025, 0.54, 19772, 0.651, 78618, 67
Brazil,  PE, Aracoiaba, -7.78798, -35.092413, 0.45, 4987, 0.592, 19816, 11
Brazil,  PE, Casinhas, -7.740316, -35.720914, 0.45, 4862, 0.567, 14219, 45
Brazil,  PE, Ferreiros, -7.447961, -35.244663, 0.5, 7965, 0.622, 11957, 60
Brazil,  PE, Itapissuma, -7.773537, -34.8922222222, 0.54, 44429, 0.633, 25798, 84
Brazil,  PE, Ilha de Itamaraca, -7.748406, -34.8255555556, 0.6, 7488, 0.653, 24888, 75
Brazil,  PE, Nazare da Mata, -7.74166667, -35.22777778, 0.49, 10245, 0.662, 32064, 109
Brazil,  PE, Machados, -7.68444444, -35.51194444, 0.48, 6968, 0.578, 15313, 103
Brazil,  PE, Orobo, -7.745, -35.601944, 0.52, 8484, 0.61, 23663, 111
Brazil,  PE, Limoeiro, -7.87472222, -35.11694444, 0.51, 9526, 0.663, 56269, 101
Brazil,  PE, Lagoa do Carro, -7.84472222, -35.31972222, 0.45, 7352, 0.609, 17454, 95
Brazil,  PE, Camutanga, -7.407848, -35.274927, 0.48, 21911, 0.606, 8450, 38
Brazil,  PE, Itaquitinga, -7.667571, -35.100993, 0.45, 7020, 0.586, 16753, 85
Brazil,  PE, Macaparana, -7.554816, -35.442865, 0.51, 7493, 0.609, 25011, 102
5000
Brazil,  PE, Betania, -8.233536, -38.003078, 0.55, 4766, 0.559, 12539, 19
Brazil,  PE, Mirandiba, -8.12027778, -38.72944444, 0.58, 6971, 0.591, 15098, 106
Brazil,  PE, Carnaubeira da Penha, -8.319364, -38.741687, 0.56, 4814, 0.573, 12603, 42
5000
Brazil,  PE, Petrolina, -9.392778, -40.507778, 0.62, 15334, 0.697, 331951, 125
5000
Brazil,  PE, Custodia, -8.084319, -37.640408, 0.53, 8003, 0.594, 36184, 55
Brazil,  PE, Sertania, -8.070556, -37.265833, 0.6111, 6393, 0.613, 35367, 159
5000
Brazil,  PE, Inaja, -8.900886, -37.8238888889, 0.6, 5263, 0.523, 21932, 76
Brazil,  PE, Manari, -8.96388889, -37.62833333, 0.54, 4441, 0.487, 20302, 104
Brazil,  PE, Petrolandia, -8.979167, -38.219444, 0.55, 12964, 0.623, 35342, 124
5000
Brazil,  PE, Moreilandia, -7.567946, -39.55111111, 0.38, 6048, 0.6, 11242, 107
Brazil,  PE, Ipubi, -7.64418, -40.1488888889, 0.53, 6910, 0.55, 29721, 79
Brazil,  PE, Exu, -7.503112, -39.724146, 0.57, 5864, 0.576, 31928, 58
Brazil,  PE, Araripina, -7.576758, -40.497963, 0.56, 8471, 0.602, 82800, 12
Brazil,  PE, Granito, -7.712882, -39.691869, 0.54, 6032, 0.595, 7308, 68
5000
Brazil,  PE, Floresta, -8.595703, -38.574482, 0.52, 11392, 0.626, 31809, 62
Brazil,  PE, Belem do Sao Francisco, -8.572907, -38.960562, 0.63, 6410, 0.642, 20675, 17
Brazil,  PE, Cabrobo, -8.506919, -39.310222, 0.58, 9925, 0.623, 33247, 31
Brazil,  PE, Itacuruba, -8.725764, -38.4227777778, 0.46, 9265, 0.595, 4754, 80
5000
Brazil,  PE, Arcoverde, -8.418071, -37.05791, 0.58, 10741, 0.667, 72625, 13
Brazil,  PE, Pocao, -8.185833, -36.705, 0.54, 5906, 0.528, 11265, 126
Brazil,  PE, Sanharo, -8.360833, -36.565833, 0.5168, 6125, 0.603, 25047, 139
Brazil,  PE, Alagoinha, -8.464799, -36.775569, 0.49, 6977, 0.599, 14341, 6
Brazil,  PE, Belo Jardim, -8.333519, -36.423989, 0.51, 17078, 0.629, 75462, 18
Brazil,  PE, Pesqueira, -8.361667, -36.694722, 0.56, 8501, 0.61, 66153, 123
Brazil,  PE, Tacaimbo, -8.308379, -36.300445, 0.5151, 6338, 0.554, 12891, 164
5000
Brazil,  PE, Santa Maria do Cambuca, -7.833598, -35.894805, 0.4668, 5285, 0.548, 13826, 145
Brazil,  PE, Paudalho, -7.896944, -35.18, 0.56, 8484, 0.639, 55028, 120
Brazil,  PE, Olinda, -7.986057, -34.85527778, 0.55, 12410, 0.735, 389494, 110
Brazil,  PE, Bezerros, -8.17079, -35.782008, 0.52, 8786, 0.606, 60386, 20
Brazil,  PE, Surubim, -7.831944, -35.755833, 0.5362, 9626, 0.635, 63166, 162
Brazil,  PE, Lagoa de Itaenga, -7.93611111, -35.29027778, 0.45, 9461, 0.602, 21276, 96
Brazil,  PE, Santa Cruz do Capibaribe, -7.956944, -36.205, 0.4661, 11506, 0.648, 101485, 142
Brazil,  PE, Pombos, -8.140833, -35.395833, 0.48, 9393, 0.598, 26841, 127
Brazil,  PE, Cha de Alegria, -8.00111111, -35.21277778, 0.44, 5748, 0.604, 13206, 48
Brazil,  PE, Vitoria de Santo Antao, -8.126389, -35.3075, 0.5537, 18092, 0.64, 135805, 182
Brazil,  PE, Camaragibe, -8.02166667, -34.98111111, 0.51, 7365, 0.692, 154054, 36
Brazil,  PE, Joao Alfredo, -7.861163, -35.5883333333, 0.49, 6255, 0.576, 32939, 90
Brazil,  PE, Toritama, -7.998889, -36.050833, 0.4464, 14495, 0.618, 42123, 171
Brazil,  PE, Sao Lourenco da Mata, -8.001944, -35.017778, 0.5173, 7586, 0.653, 110264, 155
Brazil,  PE, Passira, -7.995, -35.580833, 0.5, 5655, 0.592, 28982, 119
Brazil,  PE, Vertentes, -7.9027, -35.9877, 0.4645, 6509, 0.582, 19976, 180
