centoides final : [25, 24, 30, 169, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 108, 169, 140, 29, 21, 28, 42, 61, 72, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 106, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 169, 140, 29, 21, 28, 42, 130, 32, 124, 161, 142, 137]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 72, 124, 163, 142, 178]
centoides final : [25, 24, 30, 169, 56, 29, 21, 28, 106, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 169, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 108, 169, 140, 29, 21, 28, 42, 61, 72, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 108, 169, 56, 29, 21, 28, 42, 61, 72, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 118, 56, 29, 21, 28, 106, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 108, 169, 140, 29, 21, 28, 42, 130, 72, 124, 161, 142, 137]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 118, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 169, 56, 29, 21, 28, 106, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 108, 169, 56, 29, 21, 28, 42, 130, 72, 124, 161, 142, 137]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 169, 56, 29, 21, 28, 106, 130, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 106, 61, 94, 80, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 80, 163, 142, 178]
centoides final : [25, 24, 30, 169, 56, 29, 21, 28, 42, 61, 94, 80, 163, 142, 178]
centoides final : [25, 24, 30, 169, 56, 29, 21, 28, 106, 61, 94, 124, 1, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 106, 61, 94, 124, 161, 142, 178]
centoides final : [25, 24, 108, 169, 140, 29, 21, 28, 42, 130, 72, 124, 161, 142, 137]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 72, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 169, 56, 29, 21, 109, 106, 61, 94, 80, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 106, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 169, 56, 29, 21, 28, 106, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 161, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 106, 61, 94, 80, 161, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 140, 29, 21, 28, 42, 61, 72, 124, 161, 171, 137]
centoides final : [25, 24, 30, 118, 56, 29, 21, 28, 106, 61, 94, 80, 163, 142, 178]
centoides final : [25, 24, 108, 169, 56, 29, 21, 28, 42, 61, 72, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 2, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 118, 56, 29, 21, 28, 106, 61, 94, 80, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 80, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 106, 61, 94, 124, 161, 142, 178]
centoides final : [25, 24, 30, 169, 56, 29, 21, 28, 106, 61, 72, 124, 163, 142, 178]
centoides final : [97, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 118, 56, 29, 21, 28, 42, 61, 94, 80, 161, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 169, 56, 29, 21, 28, 42, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 106, 61, 72, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 42, 61, 72, 124, 161, 142, 178]
centoides final : [25, 24, 108, 169, 140, 29, 21, 28, 42, 61, 72, 124, 161, 142, 137]
centoides final : [25, 24, 108, 169, 140, 29, 21, 28, 42, 61, 72, 124, 163, 142, 178]
centoides final : [25, 24, 30, 118, 56, 29, 21, 28, 106, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 108, 169, 140, 29, 21, 28, 42, 61, 72, 124, 163, 142, 137]
centoides final : [25, 37, 108, 169, 56, 29, 21, 28, 42, 130, 72, 124, 161, 142, 178]
centoides final : [25, 24, 30, 169, 56, 29, 21, 28, 42, 61, 72, 124, 163, 142, 178]
centoides final : [25, 24, 30, 169, 56, 29, 21, 28, 42, 61, 72, 124, 161, 142, 178]
centoides final : [25, 24, 30, 169, 56, 29, 21, 28, 106, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 112, 56, 29, 21, 28, 106, 61, 94, 124, 163, 142, 178]
centoides final : [25, 24, 30, 169, 56, 29, 21, 28, 106, 61, 72, 80, 163, 142, 178]
