,0,1
0,49.596567162499994,8.404127915
1,50.03556794166666,8.141507724999999
2,50.143869259999995,9.123051521999999
3,49.99909865,8.311296096
4,49.647947175,8.620383830000002
5,49.89929970833334,9.307523275
6,49.85173844999999,8.917800549999999
7,50.09827202500001,8.6929964625
8,49.832222933333334,8.38684288
9,49.97033706250001,8.433296389999999
10,49.8931206625,8.74614891
11,49.51858048,8.603303386
12,49.754856675,8.640523925
13,49.82895585,9.0384142
14,50.189613825,8.84449245
15,49.7263062375,9.00470029
16,49.9879904,9.214446706666667
17,49.571214024999996,9.2605928
18,50.16945262499999,8.531935695
19,49.64339499285714,8.817122678571428
20,50.028299174999994,9.01487977
21,50.00213082500001,8.6145007875
22,49.899456674999996,8.163857828333333
23,49.89707773333333,8.5513482
24,49.72232231666666,8.419487310000001
25,49.4833741,8.951353556666668
26,49.985880825,8.915647185
27,49.72676828333333,9.272815673333334
28,49.7871513875,8.784956177500002
