,0,1
0,-9.03656188443,-38.2231457938
1,-7.74130572422,-37.6087873053
2,-8.71434266547,-35.1533145394
3,-8.46092262406,-39.4032524265
4,-8.50312854887,-36.9293478903
5,-7.75447534638,-40.1900776304
6,-7.44242691329,-37.3001313006
7,-8.66088829745,-35.5738325151
8,-7.54196425919,-35.2629900266
9,-8.18655503516,-35.3968393006
10,-8.79686233271,-36.3605992981
11,-9.01215184946,-36.6364730294
12,-8.4178157968,-40.7638795461
13,-9.13941738925,-40.354025188
14,-7.66542984211,-39.577702315
15,-7.87763235139,-35.878656463
16,-7.94255471112,-34.9230340715
17,-7.8991267541,-38.1170779618
18,-8.06703762204,-38.8506499149
19,-7.85053924184,-35.2583915439
20,-8.89008205714,-37.5196851129
21,-8.6609523118,-35.9641320686
22,-8.30375140664,-36.4362817133
23,-8.36694661234,-35.7442273784
