,0,1
0,-9.01576252628,-36.6574303766
1,-8.69378099132,-36.4147971031
2,-8.28290450979,-35.3811763526
3,-7.44053851593,-37.299846034
4,-8.50476918095,-36.9651018189
5,-9.03893571983,-38.2249555239
6,-8.67048947605,-35.5753503267
7,-7.75439311171,-40.1903680034
8,-8.38102325607,-35.7456075965
9,-7.81943211473,-35.6113545852
10,-7.92329209595,-35.9784125345
11,-7.8628653074,-35.2383208358
12,-7.66420400006,-39.5801735303
13,-8.4609176785,-39.4034003471
14,-9.13756639668,-40.3531278866
15,-7.52937147368,-35.2353389958
16,-8.65578328745,-35.9522155294
17,-7.94386692944,-34.9177944274
18,-7.89781470291,-38.1186326902
19,-7.73794121952,-37.6106772794
20,-8.41851571791,-40.7647032163
21,-8.89846646016,-37.5532091665
22,-8.06179572413,-38.8550876461
23,-8.7274596684,-35.150881888
24,-8.91353455061,-36.3230955793
25,-8.30037980293,-36.512202187
