,0,1
0,-7.54571414809,-35.2325094035
1,-9.012133073,-36.6354736387
2,-7.91372707305,-38.1558692599
3,-7.90654014579,-35.2498780901
4,-8.65895578892,-35.9502038722
5,-7.80687430077,-37.8204207002
6,-8.50596330975,-36.9216924771
7,-7.83291483154,-35.6096396298
8,-7.66223894454,-39.5859442628
9,-7.92630506329,-35.9743806614
10,-7.42691839808,-37.2862780672
11,-8.35995297044,-35.6854857871
12,-8.89651229157,-37.5105945328
13,-8.80363692965,-36.3538888554
14,-9.0415756998,-38.2213682352
15,-8.64636863664,-35.5559912279
16,-7.95175834279,-34.925392932
17,-8.41954239231,-40.7659324614
18,-8.05064761595,-38.875135219
19,-8.46794144787,-39.4079491608
20,-9.140989148,-40.3556339569
21,-7.71806675117,-37.5357094853
22,-8.32000255438,-36.4347681803
23,-7.7542457886,-40.1917681578
24,-8.69849609652,-35.1537109446
