,0,1
0,-8.72722118004,-35.1508674277
1,-7.54718411322,-37.4122478915
2,-8.38079694539,-35.7448682795
3,-7.85629342319,-38.0598540474
4,-8.25465908154,-40.3272997612
5,-7.92233056206,-35.9779213983
6,-8.19623991092,-37.9517127342
7,-8.19883467227,-40.6153144977
8,-7.81895381235,-35.6113181366
9,-8.69453220338,-36.4199132327
10,-8.49917823686,-36.9538911045
11,-8.14066679438,-38.7785659044
12,-8.29473367428,-36.4834210482
13,-7.94383617835,-34.9177994182
14,-8.67015579509,-35.574737269
15,-8.80421136794,-39.8411860845
16,-7.52913561844,-35.2355643663
17,-8.62596471886,-40.9506559221
18,-9.05224972024,-38.2162929354
19,-8.91110974829,-36.3213242165
20,-8.24721974639,-39.3534299681
21,-9.01586469479,-36.6551835599
22,-8.6561016238,-35.951387012
23,-8.90231988615,-37.5100634265
24,-7.64704471092,-39.5765563036
25,-7.73611925257,-40.171722186
26,-8.28134891389,-35.3815356288
27,-7.86246819897,-35.2383063734
