,0,1
0,-8.49633515399,-36.8900935771
1,-8.78715590584,-37.3505687241
2,-7.69123947903,-39.5697352601
3,-8.3054668965,-35.4511553582
4,-8.4883064278,-40.7812018028
5,-7.93325720258,-35.9752715085
6,-8.75992164902,-39.8119806732
7,-7.76572855106,-40.1906969405
8,-9.01177593617,-36.6309709069
9,-7.90003186193,-38.1286490865
10,-8.88262809268,-37.7596131843
11,-8.6525889985,-35.6112614218
12,-7.73769349003,-37.614498322
13,-8.71778325815,-35.1542498408
14,-7.83492009486,-35.6175841349
15,-7.53660333671,-35.2363564753
16,-8.08531061584,-38.9573519166
17,-7.87713788515,-35.2426136401
18,-8.31706834235,-36.4135984226
19,-8.63300636485,-35.9482451189
20,-7.44192322635,-37.300755013
21,-7.94915726927,-34.9222185931
22,-8.80400004226,-36.3482677539
23,-9.03261391646,-38.2401241159
