,0,1
0,-7.57808956986,-37.4416970302
1,-7.63035580601,-35.1042836445
2,-8.49790368575,-36.9412719746
3,-7.9858031832,-35.2754620735
4,-8.87916737728,-37.5202782485
5,-8.43241401637,-35.6372525533
6,-8.41606192333,-40.7616469244
7,-9.13564312753,-40.3507100078
8,-8.70522906028,-35.1717938274
9,-7.60217217456,-35.3502174534
10,-7.88544102612,-35.6331576576
11,-7.93607805474,-35.9857970634
12,-7.880699326,-38.0577206266
13,-7.66894276604,-39.5674230724
14,-8.45014895103,-39.3967845809
15,-7.97507561207,-34.9313779
16,-8.3194189558,-36.4456005361
17,-7.7547236082,-40.1876561429
18,-9.00854205655,-36.6342135971
19,-9.03163755799,-38.2232121715
20,-8.79430993294,-36.3458830478
21,-8.08629993235,-38.8235314587
22,-8.66819028888,-35.8962100401
