,0,1
0,-7.91053425033,-35.8839816439
1,-7.64681718841,-35.283805454
2,-7.58961055797,-37.4433797024
3,-8.25852303925,-35.4898906301
4,-8.49823961699,-36.9433704983
5,-8.6718868089,-36.3514837577
6,-7.75327374693,-39.5212670065
7,-8.6292186964,-35.871210086
8,-8.99032797761,-36.6242568155
9,-8.62279463891,-40.6684217591
10,-8.67431204433,-35.2020629367
11,-8.99737999616,-38.166159215
12,-7.79810989458,-40.1834324958
13,-7.94205568105,-34.9827700926
14,-8.24739218712,-38.9893071558
15,-7.90353739172,-38.0659713866
