,0,1
0,-8.33637627399,-36.6297752321
1,-9.09895868213,-40.3228455099
2,-8.62273591179,-35.848575406
3,-8.68098520485,-35.1928931672
4,-7.73552418054,-40.0415415511
5,-8.35742921275,-40.6993566629
6,-7.89565857505,-35.8421898087
7,-8.02477324748,-38.9115642313
8,-8.25667985198,-35.4682369837
9,-8.74183530738,-36.3272984855
10,-7.57937619697,-37.4362733487
11,-8.8166715137,-37.4232477908
12,-9.00984205561,-38.224405404
13,-7.94216239423,-34.977488796
14,-8.98797417883,-36.62633997
15,-7.64292960514,-35.2756123371
16,-8.22211135267,-39.4266818883
17,-7.88801246817,-38.0555074812
