,0,1
0,-8.87999086264,-37.4709396599
1,-9.06851875287,-38.1980028476
2,-7.88530580596,-35.8432547532
3,-7.75186281579,-40.1964698975
4,-7.90967387419,-35.2784030929
5,-8.55618118369,-38.6135393039
6,-9.00678903528,-36.6270562366
7,-7.73927780298,-37.6010927888
8,-8.69887773201,-35.1715527736
9,-8.6532559332,-35.8628656334
10,-8.30523034011,-36.3602797941
11,-8.78744810559,-36.3344062958
12,-7.94860029885,-34.9329590945
13,-7.65695727388,-39.6041467605
14,-8.42146317494,-40.7702995499
15,-9.20182682891,-40.3994585478
16,-7.89266230847,-38.1114108129
17,-7.56443280356,-35.2640903045
18,-8.37943609948,-35.5469738275
19,-8.49323618801,-36.8902683479
20,-7.44164950583,-37.2976883751
21,-7.98264580549,-38.9827061929
22,-8.56470575152,-39.5528462208
