,0,1
0,-8.25393356626,-38.9678299306
1,-8.08058288422,-40.2236746271
2,-8.74609971955,-36.5599547799
3,-7.83939219177,-35.2329255957
4,-7.8219952159,-37.6452088335
5,-8.45805795018,-35.7054570643
