,0,1
0,-8.94104036199,-40.2025900172
1,-7.65196194426,-39.6017519577
2,-7.78653573187,-37.8100952639
3,-8.53891943595,-36.1681404311
4,-7.4218233968,-37.2818494661
5,-7.94587698926,-34.9195292243
6,-8.43967342204,-39.368434041
7,-7.89168278262,-38.1523860318
8,-7.74924079087,-40.1931973045
9,-9.05362681168,-38.2164082616
10,-7.5336105905,-35.2344208775
11,-8.41359214016,-40.7648678982
12,-8.31964674243,-36.5425833423
13,-9.37518052265,-40.5024241449
14,-9.0101786789,-36.6414653229
15,-8.69876561192,-35.8090126776
16,-7.70049613771,-37.5275338853
17,-7.9231340172,-35.9746752741
18,-8.39798046211,-35.7225028223
19,-8.9082011686,-37.4944127909
20,-7.87326436953,-35.2409734615
21,-8.33763437739,-35.384757715
22,-8.72895312909,-35.1585755068
23,-8.51303373023,-36.9389171638
24,-7.82451135629,-35.6103547872
25,-8.85487971013,-36.3434180065
26,-8.25436643569,-38.0045177118
27,-8.00663760935,-38.920942516
