,0,1
0,-8.66864544812,-39.677011145
1,-7.64047988372,-39.6033047823
2,-7.80226391334,-37.8173599662
3,-8.65051771344,-35.5532618746
4,-8.47616728445,-36.2085787965
5,-9.01111210259,-36.6431696092
6,-7.83932984988,-35.253862816
7,-8.35410936788,-35.7196454202
8,-7.53672021307,-35.2610114629
9,-7.90650004712,-38.1519134094
10,-7.8712845832,-35.869451224
11,-8.15272783037,-35.3708789242
12,-7.42468886776,-37.2846670964
13,-9.05125988785,-38.2158116671
14,-8.43018345437,-40.7791319526
15,-7.94172781301,-34.920713986
16,-7.71164140312,-37.5347686544
17,-8.84961334223,-36.3497762054
18,-7.74781153258,-40.2021302834
19,-8.31027572071,-36.5759777753
20,-9.27735038358,-40.4464473999
21,-8.71589261138,-35.1516298034
22,-8.17773298006,-38.7712919679
23,-8.51317149146,-36.9537792776
24,-8.18896230054,-39.3576000484
25,-8.67216348674,-35.922136514
26,-8.90296264374,-37.5204314694
