,0,1
0,-7.9349280375,-35.9773269751
1,-9.03436385122,-38.2270089523
2,-8.50436928805,-36.9324602079
3,-7.87798297878,-35.2430236497
4,-7.8359632879,-35.6187187849
5,-7.74498823059,-40.165527
6,-7.74274841242,-37.611909325
7,-8.71753129737,-35.1546948261
8,-8.65335797307,-35.6189889398
9,-8.24225695153,-40.4281322796
10,-8.09823880705,-38.8699581531
11,-8.3185080079,-36.4422275651
12,-8.30811274579,-35.4525690448
13,-7.90089802346,-38.1207306463
14,-8.631157335,-35.9544355798
15,-8.80344807597,-36.3521812428
16,-7.94932717956,-34.9224838998
17,-7.53708872734,-35.2365620544
18,-8.60376231079,-40.8617337983
19,-8.89096339573,-37.5262702364
20,-7.68715711127,-39.5447542615
21,-8.62970205572,-39.6182233225
22,-9.01088736649,-36.6367051904
23,-7.44337840012,-37.3013794137
