,0,1
0,-7.7513670846,-40.1984229926
1,-7.89559074628,-38.1064153571
2,-8.7507626849,-36.3239486389
3,-8.68418090548,-35.188875874
4,-7.94322184187,-34.9754147537
5,-8.3999707894,-38.732283694
6,-8.98838591176,-36.6245044078
7,-9.21873478865,-40.4101962645
8,-7.446575682,-37.2983121482
9,-7.88932617378,-35.8192296302
10,-8.26361807019,-35.4645171301
11,-8.32971444965,-36.5834264156
12,-8.42263243588,-40.7715088201
13,-7.97802999244,-39.0273434464
14,-8.81901614389,-37.3881935531
15,-7.74907550021,-37.5957635228
16,-9.05161110211,-38.1942110926
17,-7.64294421385,-35.2712253655
18,-7.654202184,-39.6119288144
19,-8.59344296068,-39.5894520323
20,-8.62347100162,-35.8442487549
