,0,1
0,-8.73332878791,-35.1539257304
1,-7.42713084507,-37.2862845833
2,-7.52475268677,-35.2447696863
3,-8.86067311611,-36.3442054912
4,-8.61315583817,-39.6150983448
5,-7.82985887713,-35.6121646447
6,-8.42654284485,-40.775034821
7,-8.67089513259,-35.9132158307
8,-8.90979246397,-37.7220462354
9,-8.64839775454,-35.5504098444
10,-9.24926723605,-40.4294396049
11,-8.78558535923,-37.3422237053
12,-7.89059252886,-34.9032971735
13,-9.06598863163,-38.218557382
14,-7.92119128019,-35.9739145589
15,-7.68857997572,-37.5904329309
16,-8.51202366528,-36.911118042
17,-7.99449382707,-39.0757951399
18,-7.75059077569,-40.2004895756
19,-8.51375872298,-36.2017956645
20,-7.88463268835,-38.1261533712
21,-8.31648534311,-36.5456517263
22,-7.86129961297,-35.2523420623
23,-8.33743869635,-38.7543351485
24,-8.35755350776,-35.6891521055
25,-9.01214334108,-36.6385727057
26,-7.64803020819,-39.6227109702
27,-8.17544755115,-35.0762952653
28,-8.06772449034,-37.6511548885
