,0,1
0,-8.97662398167,-38.0852853328
1,-7.7702520625,-35.1469792223
2,-8.66665149143,-40.4775544914
3,-8.55509937882,-35.7285217057
4,-7.678387125,-39.9877663749
5,-8.22913188889,-36.441725
6,-8.43225653588,-35.2276526927
7,-7.94928171429,-39.2076908571
8,-7.92076718556,-37.9956033458
9,-8.682024625,-37.2022875695
10,-7.61098045455,-37.4182770707
11,-8.67931745875,-36.4712198612
12,-7.91406513556,-35.7559130676
13,-8.45415113,-38.98639024
14,-8.93803283333,-36.6577726482
15,-8.692857856,-36.1019636774
16,-9.0908972,-36.473204066
