,0,1
0,-8.249545,-36.6329365
1,-8.27580978667,-40.3564905274
2,-7.691835356,-37.691891178
3,-8.41764130143,-35.8465052057
4,-7.8554786,-35.8801120444
5,-7.9235265,-37.47031025
6,-7.4354198,-37.3084851556
7,-7.73839293,-35.5698317217
8,-9.02813,-36.6797650185
9,-9.08576566667,-36.3713764433
10,-8.319045,-36.2952922
11,-8.774309512,-36.1625571549
12,-7.950394,-36.0989133333
13,-8.70355875,-35.5678983333
14,-8.9181344,-38.3267943556
15,-8.73626074111,-36.4571251853
16,-8.86794764833,-37.5059357957
17,-8.7452832,-35.1440814
18,-7.954606144,-35.2874886558
19,-8.515617,-36.9620954
20,-7.57291133364,-35.2062662325
21,-8.13794766667,-35.6924542037
22,-8.14874139714,-35.0098266027
23,-7.94621798167,-38.1130592037
24,-8.40592828571,-35.3977719524
25,-7.8556909025,-34.9323878608
26,-8.68853204125,-35.8693225279
27,-8.03720771867,-39.2509881033
