,0,1
0,-7.95520908333,-39.4593196758
1,-8.6961508,-35.5987178667
2,-8.674014066,-35.8549614447
3,-7.93402012714,-38.2054793175
4,-8.41814585714,-36.1202234921
5,-8.78389575,-35.1511435
6,-7.864125125,-35.6444325417
7,-8.466803156,-38.6857906436
8,-8.94571398429,-37.8859985392
9,-8.24517183333,-36.5545503333
10,-7.8010875,-34.8993055556
11,-8.32108567636,-40.3944707572
12,-7.9230935,-34.8851505
13,-7.4354198,-37.3084851556
14,-7.928815,-35.9746625278
15,-8.019973,-34.86805539
16,-7.79480919778,-37.5934107656
17,-8.55420266667,-37.0259125
18,-8.118092556,-35.024812866
19,-7.748406,-34.8255555556
20,-9.0417005,-36.7728916852
21,-8.98957214286,-36.4036510154
22,-8.345036411,-35.6409891662
23,-7.5650282,-35.1096413556
24,-8.69621795286,-36.4649149843
25,-8.46112966667,-35.2534169259
26,-7.82765230143,-35.20364592
27,-8.775359912,-36.061198266
28,-7.570479555,-35.366114555
29,-8.02614403667,-35.314416723
