,0,1
0,-7.52585,-35.1525423968
1,-7.5650229,-37.4335214778
2,-8.55383185714,-37.152645254
3,-8.9753765,-36.3779988885
4,-9.0417005,-36.7728916852
5,-8.354581,-35.4400252361
6,-8.66677436125,-36.0247992218
7,-7.98495727833,-34.9175501483
8,-8.241187185,-35.1202201848
9,-8.280526125,-36.5504145
10,-8.87445186125,-38.0970589718
11,-7.92076718556,-37.9956033458
12,-7.88994783333,-35.9560778704
13,-7.678387125,-39.9877663749
14,-8.7452832,-35.1440814
15,-8.66665149143,-40.4775544914
16,-7.956944,-36.205
17,-8.14784798167,-39.1498079533
18,-7.765427088,-35.6003695547
19,-7.6047166,-35.3794764
20,-7.783527,-34.8747222222
21,-7.88029166636,-35.2371535253
22,-8.674443,-35.6814698396
23,-7.9425775,-35.66638925
24,-8.67021095875,-36.4365108612
25,-8.32093512333,-35.8450163822
