,0,1
0,-7.98495727833,-34.9175501483
1,-7.928815,-35.9746625278
2,-8.7452832,-35.1440814
3,-8.6607335,-38.4986298889
4,-8.66665149143,-40.4775544914
5,-7.72786777833,-35.2191784633
6,-8.685294866,-35.8090318447
7,-8.70228985714,-37.1325746825
8,-8.2409225275,-35.0472660272
9,-7.783527,-34.8747222222
10,-8.47888875,-35.4361141667
11,-8.23408766667,-35.384667037
12,-7.84416060444,-35.6297116415
13,-7.90032320875,-38.040002764
14,-8.70355875,-35.5678983333
15,-8.97004935714,-36.5425507299
16,-8.39202296333,-39.1212304067
17,-7.903673,-39.1783855
18,-7.9350295,-37.5137256945
19,-7.9189468325,-35.2563714997
20,-7.50812325,-37.398319125
21,-8.59401783375,-36.3195209168
22,-8.280526125,-36.5504145
23,-8.36453813875,-35.790376555
24,-8.945691315,-37.9632019994
25,-7.678387125,-39.9877663749
26,-7.51877333333,-35.2453138642
27,-8.71057165143,-36.0453404757
