,0,1
0,-7.7163455,-40.2490742222
1,-7.98646875154,-35.2397953244
2,-8.37968391909,-35.5086331814
3,-8.91427312714,-38.0288556821
4,-7.58076029357,-35.2646357856
5,-8.62479477167,-35.8891262776
6,-7.92834969727,-34.9292315961
7,-8.6726035,-37.0879489722
8,-7.6353575,-39.4791702775
9,-7.9098354375,-35.7831105347
10,-7.91390112714,-38.0751618889
11,-8.280867378,-39.015297544
12,-8.27937518182,-36.4233723636
13,-8.67692125,-35.2112918194
14,-8.91022108789,-36.4919220057
15,-7.909079156,-37.5697583336
16,-7.86049666667,-39.7361183333
17,-7.50812325,-37.398319125
18,-8.66665149143,-40.4775544914
