,0,1
0,-8.70770483909,-36.3090661513
1,-7.97127332737,-35.039333345
2,-8.66665149143,-40.4775544914
3,-8.64004257143,-35.1441504127
4,-8.65353194846,-35.8772480941
5,-8.369541,-36.7731185
6,-8.9846925,-36.5786366016
7,-8.821122815,-37.3948334809
8,-7.90389853333,-35.7652623704
9,-8.91525966667,-38.2429767778
10,-7.678387125,-39.9877663749
11,-7.7503844835,-37.6780738945
12,-7.64286435167,-35.2722567343
13,-8.14784798167,-39.1498079533
14,-8.42818780733,-35.5320333108
15,-8.192425,-36.2101374286
