,0,1
0,-8.02169488857,-35.3524761911
1,-8.33891045667,-35.7976494933
2,-8.83251755571,-37.4561271106
3,-8.7004025975,-38.5082081522
4,-7.7503844835,-37.6780738945
5,-7.4935625,-35.213549463
6,-7.80764213875,-35.190814305
7,-7.96213058333,-39.3610940092
8,-8.852756488,-40.478243088
9,-8.64512942857,-35.5581954286
10,-7.863705,-40.2695244127
11,-8.848467567,-36.3551452668
12,-7.89202336364,-35.8861004747
13,-8.344935,-35.3570337302
14,-7.72849775,-34.9066666667
15,-8.05295508667,-34.95894179
16,-8.7452832,-35.1440814
17,-8.321085375,-36.38154675
18,-8.67598335364,-35.9655960907
19,-8.417608,-36.842154
20,-8.97883611111,-36.6438961601
21,-7.699874555,-35.4826653467
