,0,1
0,-7.86567684615,-35.7570072735
1,-8.182696,-35.9615604
2,-7.62487631353,-35.2654874834
3,-8.27580978667,-40.3564905274
4,-7.90166424083,-34.9599020831
5,-8.092989,-36.4619395
6,-8.87445186125,-38.0970589718
7,-7.61098045455,-37.4182770707
8,-7.92076718556,-37.9956033458
9,-8.777770223,-36.3043989664
10,-8.67199761083,-35.8833613519
11,-8.70228985714,-37.1325746825
12,-8.40573385714,-36.4917327143
13,-8.03720771867,-39.2509881033
14,-8.15070261083,-35.2211842039
15,-8.98294736364,-36.6016187472
16,-8.71851716667,-35.1845122778
17,-8.44603139308,-35.588307692
