,0,1
0,-8.409381185,-35.69110824
1,-8.68301766667,-35.281694
2,-8.544277,-39.4162502
3,-9.04232571429,-36.6481319202
4,-8.1089182,-35.9740048
5,-8.50876976,-36.1167671291
6,-8.9181344,-38.3267943556
7,-7.92076718556,-37.9956033458
8,-8.64294524,-40.5863135733
9,-7.98495727833,-34.9175501483
10,-8.060094956,-38.864448488
11,-7.90595129556,-35.2542775553
12,-7.61098045455,-37.4182770707
13,-8.86794764833,-37.5059357957
14,-8.69621795286,-36.4649149843
15,-7.54321633333,-35.3067461975
16,-7.669046534,-35.104930756
17,-7.72419083333,-39.531054685
18,-8.25405514286,-35.394744746
19,-8.9411955,-36.3331797963
20,-7.8681596,-35.9371268444
21,-7.7286314,-40.1870009778
22,-7.84416060444,-35.6297116415
23,-7.783527,-34.8747222222
24,-8.515617,-36.9620954
25,-8.70945893909,-35.8352195658
26,-8.2409225275,-35.0472660272
27,-8.25420142857,-36.5182495714
